,MAINTITLE,S_PARENT_OBJ_ID,S_TC_IN,S_TC_OUT,S_DURATION,EX_OLD_SEG_NUM,EX_OLD_OBJID,S_COMMENTS,S_SESSION,S_DAYS,S_LINEUMPIRE,S_LEGUMPIRE,S_STRIKER,S_NONSTRIKER,S_RUNNER,S_NONRUNNER,S_BOWLER,S_WINNINGBOWL,S_SUPEROVER,S_OVER,S_TEAMSCORE,S_SCORE,S_OFFTHEBAT,S_OVERTHROW,S_SHORTRUN,S_FREEHIT,S_EXTRABALLTYPE,S_NOBALLTYPE,S_BOUNDARYSCORED,S_TYPEOFSHOT,S_BALLTYPE,S_BOUNDARYCOMMENTATORSPICK,S_BOUNDARYCOMMENTATORSNAME,S_CREASEPOSITION,S_3RDUMPIREDECISION,S_WICKETTYPE,S_WICKETTYPE_QUAL,S_FIELDER,S_LOCATION,S_3RDUMPIREREFERRALBY,S_WICKETCOMMENTATORSPICK,S_WICKETCOMMENTATORSNAME,S_BOWLINGANGLE,S_RUNUP,S_APPEAL,S_CATCHAPPEAL,S_RUNOUTAPPEAL,S_LBWAPPEAL,S_STUMPINGAPPEAL,S_HANDLINGTHEBALLAPPEAL,S_OBSTRUCTINGFIELDERAPPEAL,S_UMPIREAPPEAL,S_WARNINGGIVEN,S_FIELDERNAME,S_FIELDERPOSITION,EX_FIELDINGTYPE,EX_FIELDINGTYPE1,S_RELAY,S_DIVE,S_JUMP,S_CHASETYPE,S_POORFIELDING,S_BACKUP,S_BACKUPTYPE,S_COMMENTATORSPICK,S_COMMENTATORSNAME,S_MISSEDCHANCE,S_MISSEDCHANCETYPE,S_MILESTONE,S_MILESTONETYPE,S_BATTINGMILESTONE,S_BATTINGMILESTONEDESC,S_BOWLINGMILESTONE,S_BOWLINGMILESTONEDESC,S_WICKETKEEPINGMILESTONE,S_WICKETKEEPINGMILESTONEDESC,S_FIELDINGMILESTONE,S_FIELDINGMILESTONEDESC,S_ALLROUNDMILESTONE,S_ALLROUNDMILESTONEDESC,S_PARTNERSHIPMILESTONE,S_PARTNERSHIPMILESTONEDESC,S_INDIVIDUALMILESTONEPLAYER,S_INDIVIDUALMILESTONEDESC,S_UMPIRINGMILESTONE,S_UMPIRINGMILESTONEDESC,S_UMPIRINGCOMMENTATORSPICK,S_UMPIRINGCOMMENTATORSNAME,S_CAPTAINCYCOMMENTATORSPICK,S_CAPTAINCYCOMMENTATORSNAME,S_BOWLERSRUNUPCOMMENTATORSPICK,S_BOWLERSRUNUPCOMMENTATORSNAME,S_RUNNINGBWWICKETSCOMMENTATORSPICK,S_RUNNINGBWWICKETSCOMMENTATORSNAME,S_WICKETKEEPINGCOMMENTATORSPICK,S_WICKETKEEPINGCOMMENTATORSNAME,S_BATTINGTYPECOMMENTATORSPICK,S_BATTINGTYPECOMMENTATORSNAME,S_BOWLINGTYPECOMMENTATORSPICK,S_BOWLINGTYPECOMMENTATORSNAME,S_FIELDINGCOMMENTATORSPICK,S_FIELDINGCOMMENTATORSNAME,S_BATSMANWALKINGOFFBEFOREUMPIREDECISION,S_FIELDINGCAPTAINRECALLINGBATSMAN,S_FIELDERAPPLAUDINGBATSMEN,S_FIELDERDECLARINGBOUNDARYONHISOWN,S_ACCEPTINGADROPCATCH,S_UNNECESSARYAPPEALS,S_BATSMANNOTACCEPTINGUMPIREDECISION,S_BODYLINEBOWLING,S_NEGATIVEBOWLING,S_BALLTAMPERING,S_PITCHTAMPERING,S_BOWLINGSPEED,S_GRAPHICS,S_PLAYINGCONDITION,S_GENERALANALYSIS,S_INTERACTION,S_EMOTION,S_EMOTIONPLAYERNAME,S_EMOTIONALASPECTS,S_GESTURE,S_PLAYERSHOWINGGESTURE,S_CAMERAVIEW,S_NORMALCROWD,S_CHEERLEADERS,S_CATCHBYCROWD,S_BANNER,S_MEXICANWAVES,S_COMMENTATORSBOX,S_PAVILLIONDUGOUTDRESSINGROOM,S_SCOREBOARD,S_ELECTRONICDISPLAY,S_FLAGVIEW,S_GROUND,S_OUTSIDESTADIUM,S_PITCH,S_STUMPVIEW,S_TROPHY,S_TEAMWALKINGINTOTHEFIELD,S_PLAYERWALKINGINTOTHEFIELD,S_UMPIRESWALKINGINTOTHEFIELD,S_FIELDERSCLOSINGIN,S_CAMERASHOTTYPE,S_CELEBRITYFOCUS,S_STYLESTATEMENT,S_EXTRAS,S_BRANDFOCUS,S_USUSALCRICKETGEAR,S_PLAYERINTERVIEW,S_MEMORABILIA,S_PLAYERCELEBRATION,S_INTERRUPTION,S_DUETOINCORRECTUMPIRING,S_LIGHTSFAIL,S_BADWEATHER,S_CROWDUNREST,S_SIGHTSCREENADJUSTMENT,S_STREAKERONFIELD,S_BEES,S_DOG,S_BIRD_BIRDS,S_BALLCHANGE,S_DRINKSBREAK,S_ADHOCDRINKSBREAK,S_INNINGSBREAK,S_ROLLINGTHEPITCH,S_BALLLOST,S_CHANGEOFGEAR,S_INJURY,S_CROWDINVASION,S_UNUSUAL,S_REPLAY,S_REPLAYOVER,S_TOTALTEAMWICKET,S_PITCHREPORT,S_TOSS,S_TEAMAREPRESENTATIVE,S_TEAMBREPRESENTATIVE,S_INTERVIEW,S_PRACTICESESSIONS,S_PRESENTATION,S_PRIZEDISTRIBUTION,S_VICTORYLAP,S_ADDITIONALEVENTS,S_EVENTS,S_EVENTTYPE
63,SEGMENT_127,1221976,3444000,3467000,,127,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,46.5,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
64,SEGMENT_128,1221976,3467000,3497000,,128,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,47.0,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,SEGMENT_129,1221976,3499000,3529000,,129,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BOWLING PERFORMANCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,SEGMENT_130,1221976,3531000,3547000,,130,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.1,153,153,0,,,,,,Four,Square Drive,Short_Length,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,SEGMENT_131,1221976,3549000,3559000,,131,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.1,153,153,0,,,,,,Four,Square Drive,Short_Length,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,,,,,,,,,,,,,,
68,SEGMENT_132,1221976,3561000,3577000,,132,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.2,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BALLS PER FIFTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,SEGMENT_133,1221976,3579000,3603000,,133,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.3,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,SEGMENT_134,1221976,3605000,3616000,,134,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.4,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,SEGMENT_135,1221976,3618000,3633000,,135,1327628,VIP''S,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,SEGMENT_136,1221976,3635000,3649000,,136,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.5,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,SHOAIB MALIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,SEGMENT_137,1221976,3651000,3670000,,137,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,48.0,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,SEGMENT_138,1221976,3672000,3710000,,138,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,SEGMENT_139,1221976,3710000,3739000,,139,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,48.1,154,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,BOWLING SPEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEGMENT_140,1221976,3739000,3763000,,140,1327628,FIELD SETUP,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEGMENT_141,1221976,3765000,3771000,,141,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.2,154,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,SEGMENT_142,1221976,3773000,3786000,,142,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,SEGMENT_143,1221976,3786000,3808000,,143,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.3,154,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SEGMENT_144,1221976,3810000,3825000,,144,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.4,154,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,SEGMENT_145,1221976,3827000,3850000,,145,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.5,155,155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
82,SEGMENT_146,1221976,3850000,3885000,,146,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,49.0,155,155,0,,,,,,,,Googly,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,Catch,Stationary,,First Slip,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,AROUND_THE_WICKET,Short,,,,,,,,,,Rahul Dravid,First Slip,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,Hifi:Anil Kumble,Anil Kumble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,SEGMENT_147,1221976,3887000,3921000,,147,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,49.0,155,155,0,,,,,,,,Googly,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,Catch,Stationary,,First Slip,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,AROUND_THE_WICKET,Short,,,,,,,,,,Rahul Dravid,First Slip,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,Hifi:Anil Kumble,Anil Kumble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,
84,SEGMENT_148,1221976,3924000,4031000,,148,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,PAN,,,,,,,,,"DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None",,,,,,,,,,,,,,,,,,
85,SEGMENT_149,1221976,4033000,4075000,,149,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.1,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,KAMRAN AKMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,SEGMENT_150,1221976,4075000,4092000,,150,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.1,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,KAMRAN AKMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1,,,,,,,,,,,,,,
87,SEGMENT_151,1221976,4094000,4103000,,151,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.2,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,SEGMENT_152,1221976,4106000,4113000,,152,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.2,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,,,,
89,SEGMENT_153,1221976,4115000,4133000,,153,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.3,156,156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,SEGMENT_154,1221976,4136000,4153000,,154,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,49.0,155,155,0,,,,,,,,Googly,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,Catch,Stationary,,First Slip,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,AROUND_THE_WICKET,Short,,,,,,,,,,Rahul Dravid,First Slip,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,Hifi:Anil Kumble,Anil Kumble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,
91,SEGMENT_155,1221976,4155000,4161000,,155,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Shoaib Malik,,,Harbhajan Singh,,,49.4,156,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,SEGMENT_156,1221976,4164000,4176000,,156,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
