,MAINTITLE,S_PARENT_OBJ_ID,S_TC_IN,S_TC_OUT,S_DURATION,EX_OLD_SEG_NUM,EX_OLD_OBJID,S_COMMENTS,S_SESSION,S_DAYS,S_LINEUMPIRE,S_LEGUMPIRE,S_STRIKER,S_NONSTRIKER,S_RUNNER,S_NONRUNNER,S_BOWLER,S_WINNINGBOWL,S_SUPEROVER,S_OVER,S_TEAMSCORE,S_SCORE,S_OFFTHEBAT,S_OVERTHROW,S_SHORTRUN,S_FREEHIT,S_EXTRABALLTYPE,S_NOBALLTYPE,S_BOUNDARYSCORED,S_TYPEOFSHOT,S_BALLTYPE,S_BOUNDARYCOMMENTATORSPICK,S_BOUNDARYCOMMENTATORSNAME,S_CREASEPOSITION,S_3RDUMPIREDECISION,S_WICKETTYPE,S_WICKETTYPE_QUAL,S_FIELDER,S_LOCATION,S_3RDUMPIREREFERRALBY,S_WICKETCOMMENTATORSPICK,S_WICKETCOMMENTATORSNAME,S_BOWLINGANGLE,S_RUNUP,S_APPEAL,S_CATCHAPPEAL,S_RUNOUTAPPEAL,S_LBWAPPEAL,S_STUMPINGAPPEAL,S_HANDLINGTHEBALLAPPEAL,S_OBSTRUCTINGFIELDERAPPEAL,S_UMPIREAPPEAL,S_WARNINGGIVEN,S_FIELDERNAME,S_FIELDERPOSITION,EX_FIELDINGTYPE,EX_FIELDINGTYPE1,S_RELAY,S_DIVE,S_JUMP,S_CHASETYPE,S_POORFIELDING,S_BACKUP,S_BACKUPTYPE,S_COMMENTATORSPICK,S_COMMENTATORSNAME,S_MISSEDCHANCE,S_MISSEDCHANCETYPE,S_MILESTONE,S_MILESTONETYPE,S_BATTINGMILESTONE,S_BATTINGMILESTONEDESC,S_BOWLINGMILESTONE,S_BOWLINGMILESTONEDESC,S_WICKETKEEPINGMILESTONE,S_WICKETKEEPINGMILESTONEDESC,S_FIELDINGMILESTONE,S_FIELDINGMILESTONEDESC,S_ALLROUNDMILESTONE,S_ALLROUNDMILESTONEDESC,S_PARTNERSHIPMILESTONE,S_PARTNERSHIPMILESTONEDESC,S_INDIVIDUALMILESTONEPLAYER,S_INDIVIDUALMILESTONEDESC,S_UMPIRINGMILESTONE,S_UMPIRINGMILESTONEDESC,S_UMPIRINGCOMMENTATORSPICK,S_UMPIRINGCOMMENTATORSNAME,S_CAPTAINCYCOMMENTATORSPICK,S_CAPTAINCYCOMMENTATORSNAME,S_BOWLERSRUNUPCOMMENTATORSPICK,S_BOWLERSRUNUPCOMMENTATORSNAME,S_RUNNINGBWWICKETSCOMMENTATORSPICK,S_RUNNINGBWWICKETSCOMMENTATORSNAME,S_WICKETKEEPINGCOMMENTATORSPICK,S_WICKETKEEPINGCOMMENTATORSNAME,S_BATTINGTYPECOMMENTATORSPICK,S_BATTINGTYPECOMMENTATORSNAME,S_BOWLINGTYPECOMMENTATORSPICK,S_BOWLINGTYPECOMMENTATORSNAME,S_FIELDINGCOMMENTATORSPICK,S_FIELDINGCOMMENTATORSNAME,S_BATSMANWALKINGOFFBEFOREUMPIREDECISION,S_FIELDINGCAPTAINRECALLINGBATSMAN,S_FIELDERAPPLAUDINGBATSMEN,S_FIELDERDECLARINGBOUNDARYONHISOWN,S_ACCEPTINGADROPCATCH,S_UNNECESSARYAPPEALS,S_BATSMANNOTACCEPTINGUMPIREDECISION,S_BODYLINEBOWLING,S_NEGATIVEBOWLING,S_BALLTAMPERING,S_PITCHTAMPERING,S_BOWLINGSPEED,S_GRAPHICS,S_PLAYINGCONDITION,S_GENERALANALYSIS,S_INTERACTION,S_EMOTION,S_EMOTIONPLAYERNAME,S_EMOTIONALASPECTS,S_GESTURE,S_PLAYERSHOWINGGESTURE,S_CAMERAVIEW,S_NORMALCROWD,S_CHEERLEADERS,S_CATCHBYCROWD,S_BANNER,S_MEXICANWAVES,S_COMMENTATORSBOX,S_PAVILLIONDUGOUTDRESSINGROOM,S_SCOREBOARD,S_ELECTRONICDISPLAY,S_FLAGVIEW,S_GROUND,S_OUTSIDESTADIUM,S_PITCH,S_STUMPVIEW,S_TROPHY,S_TEAMWALKINGINTOTHEFIELD,S_PLAYERWALKINGINTOTHEFIELD,S_UMPIRESWALKINGINTOTHEFIELD,S_FIELDERSCLOSINGIN,S_CAMERASHOTTYPE,S_CELEBRITYFOCUS,S_STYLESTATEMENT,S_EXTRAS,S_BRANDFOCUS,S_USUSALCRICKETGEAR,S_PLAYERINTERVIEW,S_MEMORABILIA,S_PLAYERCELEBRATION,S_INTERRUPTION,S_DUETOINCORRECTUMPIRING,S_LIGHTSFAIL,S_BADWEATHER,S_CROWDUNREST,S_SIGHTSCREENADJUSTMENT,S_STREAKERONFIELD,S_BEES,S_DOG,S_BIRD_BIRDS,S_BALLCHANGE,S_DRINKSBREAK,S_ADHOCDRINKSBREAK,S_INNINGSBREAK,S_ROLLINGTHEPITCH,S_BALLLOST,S_CHANGEOFGEAR,S_INJURY,S_CROWDINVASION,S_UNUSUAL,S_REPLAY,S_REPLAYOVER,S_TOTALTEAMWICKET,S_PITCHREPORT,S_TOSS,S_TEAMAREPRESENTATIVE,S_TEAMBREPRESENTATIVE,S_INTERVIEW,S_PRACTICESESSIONS,S_PRESENTATION,S_PRIZEDISTRIBUTION,S_VICTORYLAP,S_ADDITIONALEVENTS,S_EVENTS,S_EVENTTYPE
0,SEGMENT_1,1221976,0,7000,None,1,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
1,SEGMENT_10,1221976,461000,487000,None,10,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.3,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
2,SEGMENT_100,1221976,2739000,2749000,None,100,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
3,SEGMENT_101,1221976,2749000,2805000,None,101,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
4,SEGMENT_102,1221976,2807000,2832000,None,102,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,44.1,148,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
5,SEGMENT_103,1221976,2834000,2852000,None,103,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,44.2,148,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
6,SEGMENT_104,1221976,2853000,2876000,None,104,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,44.3,148,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
7,SEGMENT_105,1221976,2878000,2901000,None,105,1327628,CLOCK,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,44.4,148,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
8,SEGMENT_106,1221976,2902000,2928000,None,106,1327628,ARTICLE,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,44.5,148,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,SCOREBOARD,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
9,SEGMENT_107,1221976,2929000,2942000,None,107,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,45.0,149,149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
10,SEGMENT_108,1221976,2943000,3022000,None,108,1327628,FIELD SETUP,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,HARBHAJAN SINGH,CONSULTATION,,,,,,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
11,SEGMENT_109,1221976,3024000,3048000,None,109,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Harbhajan Singh,,,45.1,149,149,0,,,,,,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,Caught And Bowled,Caught And Bowled,,Bowler,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,OVER_THE_WICKET,Short,,,,,,,,None,,Harbhajan Singh,Bowler,,,,,,,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
12,SEGMENT_11,1221976,487000,506000,None,11,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
13,SEGMENT_110,1221976,3050000,3076000,None,110,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Harbhajan Singh,,,45.1,149,149,0,,,,,,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,Caught And Bowled,Caught And Bowled,,Bowler,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,OVER_THE_WICKET,Short,,,,,,,,None,,Harbhajan Singh,Bowler,,,,,,,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,None,None,,,None,None,,,,,,None,,
14,SEGMENT_111,1221976,3077000,3090000,None,111,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Happy,,Crowd:Happy,,,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
15,SEGMENT_112,1221976,3092000,3139000,None,112,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,SHOAIB MALIK,CONSULTATION,,,,,,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
16,SEGMENT_113,1221976,3139000,3147000,None,113,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
17,SEGMENT_114,1221976,3149000,3183000,None,114,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Harbhajan Singh,,,45.1,149,149,0,,,,,,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,Caught And Bowled,Caught And Bowled,,Bowler,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,OVER_THE_WICKET,Short,,,,,,,,None,,Harbhajan Singh,Bowler,,,,,,,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,IAN BISHOP:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,None,None,,,None,None,,,,,,None,,
18,SEGMENT_115,1221976,3183000,3214000,None,115,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,45.2,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
19,SEGMENT_116,1221976,3214000,3243000,None,116,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,45.3,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
20,SEGMENT_117,1221976,3244000,3280000,None,117,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,45.4,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
21,SEGMENT_118,1221976,3282000,3302000,None,118,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,45.5,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
22,SEGMENT_119,1221976,3302000,3329000,None,119,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,46.0,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
23,SEGMENT_12,1221976,506000,542000,None,12,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.4,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
24,SEGMENT_120,1221976,3331000,3360000,None,120,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,SCORECARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
25,SEGMENT_121,1221976,3361000,3375000,None,121,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,46.1,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
26,SEGMENT_122,1221976,3376000,3387000,None,122,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,46.2,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
27,SEGMENT_123,1221976,3389000,3402000,None,123,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
28,SEGMENT_124,1221976,3404000,3423000,None,124,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,46.3,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
29,SEGMENT_125,1221976,3425000,3435000,None,125,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,46.4,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
30,SEGMENT_126,1221976,3437000,3444000,None,126,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Shoaib Malik,,,Harbhajan Singh,,,49.4,156,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,None,None,,,None,None,,,,,,None,,
31,SEGMENT_127,1221976,3444000,3467000,None,127,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,46.5,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
32,SEGMENT_128,1221976,3467000,3497000,None,128,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,47.0,149,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
